Species,humanPer,mousePer,reduced_pct,mouse
Desulfovibrio vulgaris,0.361253313,0.829336531,1.198946823,ERR661446
[Clostridium] saccharolyticum,0.306793015,0.179856115,-0.770422422,ERR661446
Bacteroides intestinalis,0.301346985,17.04779034,5.822015316,ERR661446
Bacteroides xylanisolvens,0.228733253,1.77429485,2.955507748,ERR661446
Alistipes shahii,0.22691791,0.569544365,1.327637742,ERR661446
Bacteroides thetaiotaomicron,0.201503104,0.632351262,1.649924113,ERR661446
Odoribacter splanchnicus,0.174272955,0.318316775,0.86911449,ERR661446
Butyricimonas virosa,0.172457612,0.562407217,1.705373302,ERR661446
Streptococcus equinus,0.145227463,0.177001256,0.285445306,ERR661446
Bacteroides dorei,0.136150746,0.339728217,1.319176163,ERR661446
Clostridium carnis,0.125258686,0.142742948,0.188508824,ERR661446
Akkermansia muciniphila,9.975311331,15.49441288,0.635314315,ERR661447
Bacteroides uniformis,5.994263515,5.706750768,-0.070912951,ERR661447
Oscillibacter valericigenes,4.946810442,0.129142764,-5.259459903,ERR661447
Faecalibacterium prausnitzii,4.899611517,0.126423969,-5.276325447,ERR661447
Bacteroides coprocola,3.193188832,1.14325331,-1.481852774,ERR661447
Anaerotruncus colihominis,3.069745489,0.137299149,-4.482724459,ERR661447
Paraprevotella clara,2.857350325,3.505886191,0.295101235,ERR661447
Alistipes putredinis,2.350869549,0.316739621,-2.891825235,ERR661447
Bacteroides eggerthii,1.49947355,2.654903347,0.824203265,ERR661447
Parabacteroides johnsonii,1.435936536,3.084472962,1.103032012,ERR661447
Bacteroides stercoris,1.38329158,0.825154292,-0.745369478,ERR661447
Streptococcus pasteurianus,1.141850924,1.54291618,0.434285378,ERR661447
Bacteroides massiliensis,1.054714447,0.286832876,-1.878570162,ERR661447
Bacteroides luti,0.962131939,6.35654278,2.723935668,ERR661447
Bacteroides ovatus,0.871364775,2.060846633,1.241888446,ERR661447
Bacteroides vulgatus,0.853211342,1.179957043,0.467759289,ERR661447
Ruminococcus callidus,0.81327379,0.341208776,-1.253086365,ERR661447
Barnesiella viscericola,0.671677014,11.86074332,4.142282959,ERR661447
[Clostridium] leptum,0.528264895,0.156330714,-1.756660289,ERR661447
Desulfovibrio vulgaris,0.361253313,1.101111987,1.60787848,ERR661447
[Clostridium] saccharolyticum,0.306793015,0.114189391,-1.42583701,ERR661447
Bacteroides intestinalis,0.301346985,9.030477692,4.905304771,ERR661447
Bacteroides xylanisolvens,0.228733253,13.32481444,5.864305511,ERR661447
Alistipes shahii,0.22691791,0.411897447,0.860114702,ERR661447
Bacteroides thetaiotaomicron,0.201503104,3.12933308,3.956981255,ERR661447
Odoribacter splanchnicus,0.174272955,0.222941192,0.355314507,ERR661447
Butyricimonas virosa,0.172457612,0.734074658,2.089684992,ERR661447
Bacteroides dorei,0.136150746,0.613088279,2.170889936,ERR661447
Alistipes putredinis,11.25732454,0.896492327,-3.650428947,ERR661450
Bacteroides uniformis,7.239645758,14.06984028,0.958614939,ERR661450
Bacteroides caccae,4.001032095,18.07077983,2.175214659,ERR661450
Bacteroides luti,2.850745772,1.447176114,-0.978098884,ERR661450
Bacteroides eggerthii,2.688440538,2.080070989,-0.370136797,ERR661450
Bacteroides ovatus,2.576075376,3.280613843,0.348790978,ERR661450
Parabacteroides johnsonii,2.419596484,0.810366427,-1.57812016,ERR661450
Bacteroides thetaiotaomicron,1.532327873,2.373682013,0.631401654,ERR661450
Bacteroides xylanisolvens,1.162771341,2.887827539,1.312417169,ERR661450
Parabacteroides distasonis,0.953023039,1.050474997,0.140458828,ERR661450
Clostridium tertium,0.339592489,27.40630546,6.334559497,ERR661450
Clostridium septicum,0.129011852,9.46471448,6.196983466,ERR661450
[Clostridium] spiroforme,0.125682514,0.109614782,-0.197341578,ERR661450
Bacteroides dorei,0.124017845,0.546768974,2.140383651,ERR661450
Bacteroides vulgatus,0.109868158,0.70336152,2.678493082,ERR661450
Alistipes putredinis,11.25732454,1.954637008,-2.525891374,ERR661451
Bacteroides uniformis,7.239645758,8.030475523,0.149566312,ERR661451
Bacteroides caccae,4.001032095,3.928540152,-0.026378896,ERR661451
Bacteroides luti,2.850745772,11.36877135,1.995665055,ERR661451
Bacteroides ovatus,2.576075376,6.99711008,1.441584381,ERR661451
Parabacteroides johnsonii,2.419596484,1.075400648,-1.169892223,ERR661451
Anaerotruncus colihominis,2.37298575,0.134862948,-4.137137496,ERR661451
Bacteroides thetaiotaomicron,1.532327873,2.455556529,0.68032501,ERR661451
Bacteroides xylanisolvens,1.162771341,3.630790787,1.642716383,ERR661451
Alistipes shahii,0.979657744,0.530694457,-0.884396334,ERR661451
Parabacteroides distasonis,0.953023039,6.942814607,2.864937652,ERR661451
[Clostridium] leptum,0.825675856,0.280234697,-1.558939928,ERR661451
Barnesiella viscericola,0.619256892,0.105088011,-2.558939928,ERR661451
Ruminococcus flavefaciens,0.433646291,0.686575007,0.662898569,ERR661451
Spiroplasma taiwanense,0.406179252,20.73561608,5.673850556,ERR661451
Odoribacter splanchnicus,0.380376881,0.352044838,-0.111670377,ERR661451
Butyricimonas virosa,0.323778133,0.380068307,0.231253175,ERR661451
Alistipes finegoldii,0.228891996,0.436115247,0.930042411,ERR661451
Parasutterella excrementihominis,0.171460914,12.69813469,6.21059304,ERR661451
[Clostridium] spiroforme,0.125682514,0.136614415,0.120325767,ERR661451
Bacteroides dorei,0.124017845,0.593747263,2.25930123,ERR661451
Coprococcus comes,0.112365162,0.120851213,0.105037147,ERR661451
Bacteroides vulgatus,0.109868158,0.441369647,2.006214092,ERR661451
Alistipes putredinis,11.25732454,2.420549975,-2.217457206,ERR661452
Bacteroides uniformis,7.239645758,11.10888946,0.617723588,ERR661452
Bacteroides caccae,4.001032095,7.879137164,0.977665449,ERR661452
Bacteroides luti,2.850745772,3.615534803,0.342869677,ERR661452
Oscillibacter valericigenes,2.582734052,0.111735786,-4.530735873,ERR661452
Bacteroides ovatus,2.576075376,6.167815389,1.259584777,ERR661452
Anaerotruncus colihominis,2.37298575,0.192891252,-3.620843819,ERR661452
Bacteroides thetaiotaomicron,1.532327873,6.024323116,1.975074127,ERR661452
Bacteroides xylanisolvens,1.162771341,3.508503681,1.593288457,ERR661452
Alistipes shahii,0.979657744,0.323445696,-1.598754296,ERR661452
Parabacteroides distasonis,0.953023039,4.628213874,2.279872538,ERR661452
[Clostridium] leptum,0.825675856,0.197595916,-2.063022387,ERR661452
Barnesiella viscericola,0.619256892,0.115264285,-2.425592466,ERR661452
Ruminococcus flavefaciens,0.433646291,0.604549411,0.479341487,ERR661452
Spiroplasma taiwanense,0.406179252,12.6861283,4.964991481,ERR661452
Odoribacter splanchnicus,0.380376881,1.403166239,1.883184473,ERR661452
Butyricimonas virosa,0.323778133,0.388134836,0.26155237,ERR661452
Alistipes finegoldii,0.228891996,0.183481922,-0.319029089,ERR661452
Parasutterella excrementihominis,0.171460914,17.08498977,6.638705838,ERR661452
Bacteroides dorei,0.124017845,0.924466609,2.898073482,ERR661452
Bacteroides vulgatus,0.109868158,0.395191833,1.846779804,ERR661452
Alistipes putredinis,11.25732454,1.850031281,-2.605242423,ERR661453
Bacteroides uniformis,7.239645758,16.18107069,1.160316061,ERR661453
Bacteroides caccae,4.001032095,5.015342449,0.32597601,ERR661453
Bacteroides luti,2.850745772,6.360413501,1.157781175,ERR661453
Oscillibacter valericigenes,2.582734052,0.102779516,-4.651274432,ERR661453
Bacteroides ovatus,2.576075376,6.059522746,1.234029363,ERR661453
Parabacteroides johnsonii,2.419596484,0.111716865,-4.436847573,ERR661453
Anaerotruncus colihominis,2.37298575,0.195132124,-3.60418023,ERR661453
Bacteroides thetaiotaomicron,1.532327873,3.350016385,1.128443127,ERR661453
Bacteroides xylanisolvens,1.162771341,3.157863378,1.441381337,ERR661453
Alistipes shahii,0.979657744,0.457294366,-1.099154667,ERR661453
Parabacteroides distasonis,0.953023039,5.034706706,2.401324741,ERR661453
[Clostridium] leptum,0.825675856,1.656388715,1.004393855,ERR661453
Ruminococcus flavefaciens,0.433646291,0.582417255,0.425534328,ERR661453
Spiroplasma taiwanense,0.406179252,19.51470194,5.586301072,ERR661453
Butyricimonas virosa,0.323778133,0.287484732,-0.171520215,ERR661453
Alistipes finegoldii,0.228891996,0.190663449,-0.263638716,ERR661453
Parasutterella excrementihominis,0.171460914,9.391664432,5.775429221,ERR661453
Bacteroides dorei,0.124017845,0.926505199,2.901251342,ERR661453
Coprococcus comes,0.112365162,0.138528912,0.301992307,ERR661453
Bacteroides vulgatus,0.109868158,0.573479906,2.383969609,ERR661453
Akkermansia muciniphila,62.35616611,0.806144673,-6.273349647,ERR661456
Clostridium septicum,10.84065757,13.32543928,0.297730823,ERR661456
Bacteroides caccae,2.791457543,4.67669634,0.744471143,ERR661456
Bacteroides luti,2.114407345,4.428773814,1.066653976,ERR661456
[Clostridium] methylpentosum,1.943181193,0.312942719,-2.634449918,ERR661456
Alistipes putredinis,0.838851057,0.174444421,-2.265647216,ERR661456
Parabacteroides johnsonii,0.784655623,1.757131076,1.163090301,ERR661456
Parabacteroides distasonis,0.552165068,6.302729791,3.512805287,ERR661456
Bacteroides uniformis,0.49404243,1.882942507,1.930282096,ERR661456
Bacteroides dorei,0.30239481,1.574228744,2.380139905,ERR661456
Clostridium tertium,0.274118931,39.41598122,7.167834911,ERR661456
Bacteroides ovatus,0.205000118,1.569999789,2.937067721,ERR661456
Bacteroides thetaiotaomicron,0.181436886,4.815723257,4.730212799,ERR661456
Sutterella stercoricanis,0.168869829,0.162814793,-0.052679807,ERR661456
Akkermansia muciniphila,62.35616611,16.22278773,-1.942510474,ERR661457
Oscillibacter valericigenes,3.359331433,0.174117308,-4.270042617,ERR661457
Bacteroides caccae,2.791457543,0.593441238,-2.233841526,ERR661457
Bacteroides luti,2.114407345,18.16898651,3.1031527,ERR661457
Christensenella minuta,1.913334433,0.327629017,-2.545954024,ERR661457
Alistipes putredinis,0.838851057,0.296720619,-1.499309491,ERR661457
Parabacteroides johnsonii,0.784655623,0.13599695,-2.52848531,ERR661457
[Clostridium] leptum,0.59772065,0.193692626,-1.625702353,ERR661457
Parabacteroides distasonis,0.552165068,3.835732168,2.796330461,ERR661457
Alistipes onderdonkii,0.505038604,0.791254984,0.647749012,ERR661457
[Eubacterium] rectale,0.502682281,0.13496667,-1.897043655,ERR661457
Bacteroides uniformis,0.49404243,36.60481553,6.211254695,ERR661457
Anaerotruncus colihominis,0.311034662,0.108179392,-1.523649664,ERR661457
Bacteroides dorei,0.30239481,0.634652435,1.069533344,ERR661457
Bacteroides ovatus,0.205000118,0.537806122,1.391461439,ERR661457
Bacteroides thetaiotaomicron,0.181436886,4.418870607,4.606137998,ERR661457
Sutterella stercoricanis,0.168869829,0.222540464,0.398156091,ERR661457
Barnesiella viscericola,0.12567057,2.952782271,4.554356238,ERR661457
Akkermansia muciniphila,62.35616611,25.92549745,-1.266160557,ERR661458
Bacteroides caccae,2.791457543,2.885752481,0.047928948,ERR661458
Bacteroides luti,2.114407345,6.569746517,1.635584365,ERR661458
[Clostridium] methylpentosum,1.943181193,0.142680858,-3.767556735,ERR661458
Christensenella minuta,1.913334433,0.125970487,-3.92493139,ERR661458
Alistipes putredinis,0.838851057,2.047663119,1.287491804,ERR661458
Parabacteroides johnsonii,0.784655623,3.264949355,2.056929098,ERR661458
[Clostridium] leptum,0.59772065,0.149107923,-2.003114464,ERR661458
Parabacteroides distasonis,0.552165068,2.396010078,2.11746245,ERR661458
Bacteroides uniformis,0.49404243,29.03362641,5.876946022,ERR661458
Bifidobacterium pseudocatenulatum,0.397433179,0.129826726,-1.614124908,ERR661458
Bacteroides dorei,0.30239481,2.798344388,3.210068241,ERR661458
Alistipes shahii,0.232490555,0.313640804,0.431941156,ERR661458
Bacteroides ovatus,0.205000118,1.680034963,3.034794613,ERR661458
Bacteroides thetaiotaomicron,0.181436886,7.105763792,5.291450043,ERR661458
Barnesiella viscericola,0.12567057,2.40115173,4.256007829,ERR661458
Akkermansia muciniphila,62.35616611,20.89064131,-1.577675447,ERR661459
Oscillibacter valericigenes,3.359331433,0.142641772,-4.557705704,ERR661459
Bacteroides caccae,2.791457543,1.13533573,-1.297899634,ERR661459
Bacteroides luti,2.114407345,4.89040937,1.209701894,ERR661459
[Clostridium] methylpentosum,1.943181193,0.201785921,-3.267523006,ERR661459
Alistipes putredinis,0.838851057,1.995825119,1.250498733,ERR661459
Parabacteroides johnsonii,0.784655623,3.350342108,2.094176904,ERR661459
Parabacteroides distasonis,0.552165068,1.752290386,1.666070349,ERR661459
Ruminiclostridium thermocellum,0.552165068,0.128725502,-2.10080173,ERR661459
Alistipes onderdonkii,0.505038604,0.154238664,-1.711229209,ERR661459
[Eubacterium] rectale,0.502682281,0.107851096,-2.220606001,ERR661459
Bacteroides uniformis,0.49404243,34.48567784,6.125218565,ERR661459
Bifidobacterium pseudocatenulatum,0.397433179,0.153078975,-1.376436173,ERR661459
Anaerotruncus colihominis,0.311034662,0.141482083,-1.136456,ERR661459
Bacteroides dorei,0.30239481,1.739533805,2.524195433,ERR661459
Alistipes shahii,0.232490555,1.139974487,2.293757524,ERR661459
Bacteroides ovatus,0.205000118,1.087788473,2.407701399,ERR661459
Bacteroides thetaiotaomicron,0.181436886,4.637597124,4.675837807,ERR661459
Barnesiella viscericola,0.12567057,2.876029224,4.516359593,ERR661459
Akkermansia muciniphila,40.73080311,39.26133021,-0.053011207,ERR661462
Bacteroides uniformis,6.222477111,5.051840737,-0.30067986,ERR661462
Bacteroides luti,3.958687504,4.162911069,0.072570553,ERR661462
Parabacteroides johnsonii,2.533641931,1.089707954,-1.21727111,ERR661462
Parabacteroides distasonis,1.31392991,2.619832793,0.995586418,ERR661462
Bacteroides caccae,1.166970485,0.556997825,-1.067024474,ERR661462
[Clostridium] methylpentosum,0.989287836,0.837655644,-0.240033057,ERR661462
Bacteroides fragilis,0.734797124,1.067579164,0.538925169,ERR661462
Bacteroides xylanisolvens,0.452655511,2.119506258,2.227242803,ERR661462
Bacteroides stercoris,0.448559081,0.419907275,-0.095227235,ERR661462
Bacteroides vulgatus,0.443950597,0.91699545,1.046515434,ERR661462
Clostridium tertium,0.374823341,12.69814712,5.082263391,ERR661462
Clostridium septicum,0.324130021,5.241284765,4.015275941,ERR661462
Bacteroides thetaiotaomicron,0.274460807,0.739425407,1.429804467,ERR661462
Bacteroides dorei,0.186387563,0.422605908,1.181007337,ERR661462
Coprobacillus cateniformis,0.148495586,0.216970083,0.547076081,ERR661462
Bacteroides ovatus,0.13262192,0.533789582,2.008951903,ERR661462
Akkermansia muciniphila,40.73080311,20.39786363,-0.997702201,ERR661463
Bacteroides uniformis,6.222477111,14.54519787,1.224982,ERR661463
Bacteroides luti,3.958687504,14.11698273,1.834337678,ERR661463
Alistipes putredinis,3.368801589,3.466895675,0.041408963,ERR661463
Ruminiclostridium thermocellum,3.233107347,0.17999153,-4.166920487,ERR661463
Parabacteroides johnsonii,2.533641931,1.931673804,-0.391361158,ERR661463
Barnesiella viscericola,2.29963337,4.578608066,0.993505203,ERR661463
Alistipes timonensis,2.144993138,0.312926451,-2.777077518,ERR661463
[Clostridium] leptum,1.564324191,0.392922686,-1.993222157,ERR661463
Parabacteroides distasonis,1.31392991,5.535033645,2.074703768,ERR661463
Alistipes onderdonkii,1.20588657,0.508211378,-1.246593627,ERR661463
Bacteroides caccae,1.166970485,0.475271752,-1.295943511,ERR661463
Oscillibacter valericigenes,0.837207873,0.189402852,-2.144127827,ERR661463
Bacteroides fragilis,0.734797124,1.644628488,1.162343839,ERR661463
Paraprevotella clara,0.568891711,2.76810503,2.282672719,ERR661463
Sutterella stercoricanis,0.525879196,0.664674604,0.337916806,ERR661463
Bacteroides xylanisolvens,0.452655511,0.479977413,0.084552998,ERR661463
Bacteroides vulgatus,0.443950597,0.643499129,0.535539055,ERR661463
Butyricimonas virosa,0.427564877,0.744670839,0.800459517,ERR661463
[Clostridium] symbiosum,0.279069291,0.228224554,-0.290169362,ERR661463
Bacteroides thetaiotaomicron,0.274460807,1.862265305,2.762386565,ERR661463
Anaerotruncus colihominis,0.215574627,0.225871724,0.067316293,ERR661463
Alistipes shahii,0.205845606,0.871723684,2.082308256,ERR661463
Bacteroides dorei,0.186387563,0.62114724,1.736629694,ERR661463
Odoribacter splanchnicus,0.157712554,0.132934921,-0.246577363,ERR661463
Coprobacillus cateniformis,0.148495586,0.196461343,0.403825418,ERR661463
Bacteroides ovatus,0.13262192,0.442332126,1.737810779,ERR661463
[Eubacterium] sulci,0.119308523,0.129405675,0.117203784,ERR661463
Blautia coccoides,0.107019233,0.28351607,1.405560419,ERR661463
Bacteroides cellulosilyticus,0.10394691,3.385723025,5.025545175,ERR661463
Akkermansia muciniphila,40.73080311,28.6626018,-0.506950687,ERR661464
Bacteroides uniformis,6.222477111,18.36047935,1.561042801,ERR661464
Bacteroides luti,3.958687504,7.138486856,0.850596112,ERR661464
Alistipes putredinis,3.368801589,2.345035656,-0.522625603,ERR661464
Parabacteroides johnsonii,2.533641931,0.142411072,-4.153079426,ERR661464
Barnesiella viscericola,2.29963337,4.969618971,1.111731372,ERR661464
Alistipes timonensis,2.144993138,2.37668256,0.147976191,ERR661464
[Clostridium] leptum,1.564324191,0.274273176,-2.51185409,ERR661464
Parabacteroides distasonis,1.31392991,7.764040677,2.562919358,ERR661464
Alistipes onderdonkii,1.20588657,0.51584455,-1.225085928,ERR661464
Bacteroides caccae,1.166970485,0.955736529,-0.288083208,ERR661464
Oscillibacter valericigenes,0.837207873,0.194101017,-2.108778203,ERR661464
Bacteroides fragilis,0.734797124,0.697286805,-0.075593798,ERR661464
Paraprevotella clara,0.568891711,5.599392379,3.299044316,ERR661464
Bacteroides xylanisolvens,0.452655511,0.615004853,0.442184276,ERR661464
Bacteroides vulgatus,0.443950597,0.683573147,0.622696581,ERR661464
Butyricimonas virosa,0.427564877,0.571754082,0.419251416,ERR661464
[Clostridium] symbiosum,0.279069291,0.278492763,-0.002983539,ERR661464
Bacteroides thetaiotaomicron,0.274460807,3.560276805,3.697317358,ERR661464
[Clostridium] aldenense,0.256538926,0.121313136,-1.080441981,ERR661464
Anaerotruncus colihominis,0.215574627,0.190936326,-0.175095774,ERR661464
Alistipes shahii,0.205845606,0.87556437,2.088650597,ERR661464
Bacteroides dorei,0.186387563,0.680408456,1.868095472,ERR661464
Blautia obeum,0.173074166,0.954681632,2.463629307,ERR661464
