Genus,humanPer,mousePer,reduced_pct,mouse
Bacteroides,18.85777982,71.2360738,1.917448171,SRR3232461
Alistipes,4.491508754,0.343476155,-3.708918294,SRR3232461
Faecalibacterium,2.363779424,0.143115065,-4.045847971,SRR3232461
Parabacteroides,1.262212314,2.102690563,0.736281952,SRR3232461
Blautia,1.239262999,1.97278612,0.670752163,SRR3232461
Lactobacillus,1.026162219,0.596679731,-0.782230141,SRR3232461
Lachnoclostridium,0.390138352,6.660354925,4.093541328,SRR3232461
Ruminiclostridium,0.278670251,0.156325686,-0.834004152,SRR3232461
Clostridium,0.25899941,0.78823374,1.605674694,SRR3232461
Erysipelatoclostridium,0.222936201,0.262010657,0.232994587,SRR3232461
Paraprevotella,0.222936201,10.71381391,5.586697428,SRR3232461
Anaerotruncus,0.121303521,0.167334537,0.464113813,SRR3232461
Prevotella,54.24562324,1.736921949,-4.964901908,SRR3232462
Bacteroides,18.85777982,65.26837916,1.791224379,SRR3232462
Alistipes,4.491508754,0.513065267,-3.129985879,SRR3232462
Faecalibacterium,2.363779424,0.13295379,-4.152098608,SRR3232462
Parabacteroides,1.262212314,2.10339714,0.736766666,SRR3232462
Blautia,1.239262999,1.943170777,0.648930307,SRR3232462
Lactobacillus,1.026162219,0.889767672,-0.205758228,SRR3232462
Lachnoclostridium,0.390138352,6.240305453,3.999558917,SRR3232462
Ruminiclostridium,0.278670251,0.259089437,-0.1051088,SRR3232462
Clostridium,0.25899941,1.999420458,2.948561172,SRR3232462
Erysipelatoclostridium,0.222936201,0.535224232,1.26351253,SRR3232462
Paraprevotella,0.222936201,12.53004244,5.812616587,SRR3232462
Anaerotruncus,0.121303521,0.204544292,0.753791852,SRR3232462
Prevotella,54.24562324,1.537147737,-5.141179004,SRR3232510
Bacteroides,18.85777982,62.25448335,1.723017905,SRR3232510
Alistipes,4.491508754,1.537147737,-1.546944315,SRR3232510
Parabacteroides,1.262212314,5.465414176,2.114376226,SRR3232510
Blautia,1.239262999,3.586678053,1.53316586,SRR3232510
Lactobacillus,1.026162219,1.024765158,-0.001965485,SRR3232510
Lachnoclostridium,0.390138352,15.28608027,5.292088876,SRR3232510
Ruminiclostridium,0.278670251,0.426985482,0.61562802,SRR3232510
Clostridium,0.25899941,0.512382579,0.984272614,SRR3232510
Paraprevotella,0.222936201,1.366353544,2.61562802,SRR3232510
Bilophila,0.127860468,0.426985482,1.739616738,SRR3232510
Anaerotruncus,0.121303521,0.512382579,2.078599997,SRR3232510
Roseburia,0.10163268,0.170794193,0.748894551,SRR3232510
Prevotella,54.24562324,1.192060223,-5.507977712,SRR3232511
Bacteroides,18.85777982,70.78176549,1.908217914,SRR3232511
Alistipes,4.491508754,1.146492171,-1.969973642,SRR3232511
Faecalibacterium,2.363779424,0.113008767,-4.38658881,SRR3232511
Parabacteroides,1.262212314,4.879426936,1.950757117,SRR3232511
Blautia,1.239262999,2.200025518,0.828037866,SRR3232511
Lactobacillus,1.026162219,2.508065545,1.289316237,SRR3232511
Eubacterium,0.436036981,0.136704154,-1.673393416,SRR3232511
Lachnoclostridium,0.390138352,7.032061681,4.171889994,SRR3232511
Ruminiclostridium,0.278670251,0.370012577,0.40901531,SRR3232511
Clostridium,0.25899941,0.716329767,1.467675083,SRR3232511
Erysipelatoclostridium,0.222936201,0.712684323,1.676632285,SRR3232511
Paraprevotella,0.222936201,2.221898183,3.317089899,SRR3232511
Bilophila,0.127860468,0.568689281,2.153070329,SRR3232511
Anaerotruncus,0.121303521,0.373658021,1.623097063,SRR3232511
Prevotella,66.13222541,0.703995828,-6.553642761,SRR3232131
Bacteroides,9.000920168,14.5231732,0.690212303,SRR3232131
Faecalibacterium,4.263447007,0.156443517,-4.768306541,SRR3232131
Blautia,4.096143658,30.91063164,2.915764916,SRR3232131
Streptococcus,2.562529627,0.169480477,-3.918377684,SRR3232131
Alistipes,2.25580682,4.595528323,1.026587204,SRR3232131
Lachnoclostridium,0.800267685,10.62512222,3.730852972,SRR3232131
Ruminococcus,0.791902518,0.378071834,-1.066662475,SRR3232131
Paraprevotella,0.722192789,2.066358125,1.516634392,SRR3232131
Desulfovibrio,0.591138499,3.383091063,2.516773923,SRR3232131
Eubacterium,0.398739648,2.829020272,2.826783545,SRR3232131
Tyzzerella,0.348548643,0.919105665,1.398870717,SRR3232131
Bilophila,0.287204082,0.762662147,1.408967842,SRR3232131
Barnesiella,0.22864791,0.384590314,0.750194694,SRR3232131
[Eubacterium] rectale[genus],0.150573014,0.325923995,1.114072337,SRR3232131
Prevotella,66.13222541,0.780776228,-6.404300512,SRR3232164
Bacteroides,9.000920168,70.0222357,2.959668724,SRR3232164
Blautia,4.096143658,0.39417829,-3.377346089,SRR3232164
Alistipes,2.25580682,2.680917728,0.249083421,SRR3232164
Lachnoclostridium,0.800267685,12.0603396,3.913644067,SRR3232164
Paraprevotella,0.722192789,4.876692945,2.755447217,SRR3232164
Desulfovibrio,0.591138499,2.112391348,1.83730905,SRR3232164
Eubacterium,0.398739648,0.179401658,-1.152253845,SRR3232164
Butyricimonas,0.351337033,0.11623206,-1.595847595,SRR3232164
Barnesiella,0.22864791,2.026480695,3.147776794,SRR3232164
[Eubacterium] rectale[genus],0.150573014,0.224883768,0.578716301,SRR3232164
Sutterella,0.114323955,0.194562361,0.767104909,SRR3232164
Prevotella,66.13222541,0.701592961,-6.558575367,SRR3232197
Bacteroides,9.000920168,70.5388464,2.97027358,SRR3232197
Blautia,4.096143658,0.681465294,-2.587554224,SRR3232197
Alistipes,2.25580682,2.993271608,0.408079669,SRR3232197
Lachnoclostridium,0.800267685,9.250100638,3.530914502,SRR3232197
Paraprevotella,0.722192789,6.952671229,3.26711145,SRR3232197
Desulfovibrio,0.591138499,0.629708436,0.091187813,SRR3232197
Eubacterium,0.398739648,0.120766001,-1.723232706,SRR3232197
Butyricimonas,0.351337033,0.143769049,-1.289102526,SRR3232197
Bilophila,0.287204082,0.117890621,-1.284627315,SRR3232197
Barnesiella,0.22864791,2.625222842,3.521240253,SRR3232197
[Eubacterium] rectale[genus],0.150573014,0.253033527,0.748865325,SRR3232197
Sutterella,0.114323955,0.563574674,2.301479048,SRR3232197
Bacteroides,9.000920168,0.598818261,-3.909882373,SRR3232228
Sutterella,0.114323955,1.09165099,3.25531205,SRR3232228
Prevotella,66.13222541,1.231475284,-5.746893872,SRR3232283
Bacteroides,9.000920168,76.25968066,3.082776088,SRR3232283
Blautia,4.096143658,1.96003442,-1.063387324,SRR3232283
Erysipelatoclostridium,1.974179516,0.196959556,-3.325281861,SRR3232283
Paraprevotella,0.722192789,8.687254996,3.588444465,SRR3232283
Bilophila,0.287204082,0.110909265,-1.37269637,SRR3232283
[Eubacterium] rectale[genus],0.150573014,0.60426427,2.004716408,SRR3232283
Prevotella,66.13222541,1.147508827,-5.848776294,SRR3232284
Bacteroides,9.000920168,76.62808945,3.089728934,SRR3232284
Blautia,4.096143658,2.337517981,-0.809288851,SRR3232284
Erysipelatoclostridium,1.974179516,0.17653982,-3.48318765,SRR3232284
Paraprevotella,0.722192789,7.162939715,3.310095879,SRR3232284
Bilophila,0.287204082,0.137308749,-1.064652706,SRR3232284
[Eubacterium] rectale[genus],0.150573014,1.020007846,2.760045115,SRR3232284
Prevotella,66.13222541,0.588326025,-6.812593784,SRR3232348
Bacteroides,9.000920168,66.0467576,2.875343336,SRR3232348
Blautia,4.096143658,7.322125025,0.837996094,SRR3232348
Alistipes,2.25580682,0.625784986,-1.849904576,SRR3232348
Erysipelatoclostridium,1.974179516,0.332723707,-2.568856614,SRR3232348
Lachnoclostridium,0.800267685,0.921049732,0.202796402,SRR3232348
Paraprevotella,0.722192789,4.655928431,2.688612961,SRR3232348
Bilophila,0.287204082,0.29085781,0.018237789,SRR3232348
Barnesiella,0.22864791,0.273230064,0.256988503,SRR3232348
[Eubacterium] rectale[genus],0.150573014,0.35475839,1.236373573,SRR3232348
Sutterella,0.114323955,0.30407862,1.411316649,SRR3232348
Prevotella,66.13222541,0.531159286,-6.960065074,SRR3232349
Bacteroides,9.000920168,64.63158545,2.844094981,SRR3232349
Blautia,4.096143658,6.827867334,0.737168713,SRR3232349
Alistipes,2.25580682,0.617627077,-1.868835619,SRR3232349
Erysipelatoclostridium,1.974179516,0.457044037,-2.1108481,SRR3232349
Lachnoclostridium,0.800267685,1.006732135,0.331125312,SRR3232349
Paraprevotella,0.722192789,4.440738682,2.620343757,SRR3232349
Butyricimonas,0.351337033,0.132789822,-1.403711085,SRR3232349
Bilophila,0.287204082,0.444691495,0.630728558,SRR3232349
Barnesiella,0.22864791,0.416898277,0.866567676,SRR3232349
[Eubacterium] rectale[genus],0.150573014,0.546599963,1.860022132,SRR3232349
Dehalobacter,0.122689122,0.138966092,0.179725562,SRR3232349
Sutterella,0.114323955,0.268667778,1.232695575,SRR3232349
Prevotella,66.13222541,2.193496725,-4.914048993,SRR3232408
Bacteroides,9.000920168,57.22538393,2.668510836,SRR3232408
Faecalibacterium,4.263447007,0.11725341,-5.184318535,SRR3232408
Blautia,4.096143658,10.49846999,1.357840871,SRR3232408
Alistipes,2.25580682,0.797895158,-1.499372429,SRR3232408
Lachnoclostridium,0.800267685,4.015214345,2.326922446,SRR3232408
Paraprevotella,0.722192789,7.512797781,3.378894349,SRR3232408
Desulfovibrio,0.591138499,0.388938142,-0.603955461,SRR3232408
Bilophila,0.287204082,0.15729116,-0.868638662,SRR3232408
Sutterella,0.114323955,0.165870678,0.536931143,SRR3232408
Prevotella,66.13222541,2.130298546,-4.956225917,SRR3232409
Bacteroides,9.000920168,55.32465837,2.619778236,SRR3232409
Faecalibacterium,4.263447007,0.11315171,-5.235690028,SRR3232409
Blautia,4.096143658,8.188267038,0.999291839,SRR3232409
Alistipes,2.25580682,0.615806424,-1.873094704,SRR3232409
Erysipelatoclostridium,1.974179516,0.130559666,-3.918472009,SRR3232409
Lachnoclostridium,0.800267685,2.902776569,1.85887897,SRR3232409
Paraprevotella,0.722192789,9.713639133,3.74955597,SRR3232409
Desulfovibrio,0.591138499,0.239359387,-1.304317796,SRR3232409
Bilophila,0.287204082,0.252415354,-0.186276587,SRR3232409
Barnesiella,0.22864791,0.570110541,1.318113942,SRR3232409
[Eubacterium] rectale[genus],0.150573014,0.104447733,-0.527682056,SRR3232409
Sutterella,0.114323955,0.478718774,2.066050654,SRR3232409
Prevotella,66.13222541,1.405574243,-5.556121886,SRR3232463
Bacteroides,9.000920168,85.22345026,3.243106059,SRR3232463
Faecalibacterium,4.263447007,0.192215281,-4.471225384,SRR3232463
Blautia,4.096143658,0.264296012,-3.954039755,SRR3232463
Alistipes,2.25580682,1.958193176,-0.204120431,SRR3232463
Lachnoclostridium,0.800267685,1.717924075,1.102111717,SRR3232463
Paraprevotella,0.722192789,3.892359443,2.430189022,SRR3232463
Desulfovibrio,0.591138499,0.372417107,-0.666576837,SRR3232463
Eubacterium,0.398739648,0.240269101,-0.730795935,SRR3232463
Bilophila,0.287204082,0.168188371,-0.771998298,SRR3232463
Barnesiella,0.22864791,0.108121096,-1.080479696,SRR3232463
Prevotella,66.13222541,1.539698244,-5.424633912,SRR3232464
Bacteroides,9.000920168,79.6726853,3.145940799,SRR3232464
Faecalibacterium,4.263447007,0.222606975,-4.259449622,SRR3232464
Blautia,4.096143658,0.560639789,-2.869120272,SRR3232464
Alistipes,2.25580682,4.070821997,0.851676613,SRR3232464
Lachnoclostridium,0.800267685,2.471349658,1.626744584,SRR3232464
Paraprevotella,0.722192789,4.680930002,2.696339271,SRR3232464
Desulfovibrio,0.591138499,0.403990436,-0.549175043,SRR3232464
Bilophila,0.287204082,0.284442246,-0.013940503,SRR3232464
Barnesiella,0.22864791,0.737900899,1.69029934,SRR3232464
[Eubacterium] rectale[genus],0.150573014,0.156649353,0.057075579,SRR3232464
Sutterella,0.114323955,0.247341083,1.113374159,SRR3232464
Prevotella,66.13222541,1.315097317,-5.652111982,SRR3232512
Bacteroides,9.000920168,67.28037875,2.902041426,SRR3232512
Faecalibacterium,4.263447007,0.210415571,-4.340706951,SRR3232512
Blautia,4.096143658,4.208311415,0.038975154,SRR3232512
Alistipes,2.25580682,3.261441347,0.531866158,SRR3232512
Lachnoclostridium,0.800267685,12.04629143,3.911962601,SRR3232512
Paraprevotella,0.722192789,5.786428196,3.002217166,SRR3232512
Desulfovibrio,0.591138499,0.894266176,0.597208127,SRR3232512
Gemmiger,0.407104816,0.105207785,-1.952158819,SRR3232512
Eubacterium,0.398739648,0.157811678,-1.337243096,SRR3232512
Bilophila,0.287204082,0.420831142,0.551165213,SRR3232512
Oscillibacter,0.281627304,0.105207785,-1.420545743,SRR3232512
Barnesiella,0.22864791,0.157811678,-0.534923764,SRR3232512
[Eubacterium] rectale[genus],0.150573014,0.157811678,0.067740739,SRR3232512
Prevotella,66.13222541,1.338934573,-5.62619608,SRR3232513
Bacteroides,9.000920168,69.68358956,2.952674541,SRR3232513
Faecalibacterium,4.263447007,0.307472292,-3.793492013,SRR3232513
Blautia,4.096143658,3.142652842,-0.382283402,SRR3232513
Alistipes,2.25580682,2.681444405,0.249366816,SRR3232513
Lachnoclostridium,0.800267685,8.446549875,3.399807611,SRR3232513
Paraprevotella,0.722192789,6.819806936,3.239274977,SRR3232513
Desulfovibrio,0.591138499,0.530925992,-0.15498541,SRR3232513
Eubacterium,0.398739648,0.159099035,-1.325521983,SRR3232513
Bilophila,0.287204082,0.246692885,-0.219360147,SRR3232513
Oscillibacter,0.281627304,0.101894887,-1.466705545,SRR3232513
Barnesiella,0.22864791,0.845548802,1.886760292,SRR3232513
[Eubacterium] rectale[genus],0.150573014,0.173400072,0.203641263,SRR3232513
Sutterella,0.114323955,0.622095102,2.444007415,SRR3232513
Bifidobacterium,18.54593523,0.289385913,-6.001964515,SRR3232132
Bacteroides,12.42564442,2.776142829,-2.162166975,SRR3232132
Blautia,10.01321877,1.034922503,-3.27431116,SRR3232132
Ruminiclostridium,6.913417052,2.064940161,-1.743298984,SRR3232132
Alistipes,6.820885658,0.652344516,-3.386253091,SRR3232132
Faecalibacterium,5.168539326,0.279576221,-4.208443054,SRR3232132
Lachnoclostridium,1.639127561,1.559741024,-0.071621626,SRR3232132
Erysipelatoclostridium,1.011235955,0.618010594,-0.71041619,SRR3232132
Parabacteroides,1.00462657,3.443201883,1.777091436,SRR3232132
Ruminococcus,0.971579643,0.19619384,-2.308052521,SRR3232132
Eubacterium,0.90548579,0.137335688,-2.720985432,SRR3232132
Christensenella,0.568407138,0.358053757,-0.666748467,SRR3232132
Escherichia,0.40978189,0.294290759,-0.477613986,SRR3232132
Streptococcus,0.337078652,67.47106141,7.645039788,SRR3232132
Bilophila,0.224719101,0.103001766,-1.125453689,SRR3232132
Bacteroides,12.42564442,79.69577803,2.681182624,SRR3232165
Ruminiclostridium,6.913417052,0.273089737,-4.661951955,SRR3232165
Alistipes,6.820885658,1.717734448,-1.989452057,SRR3232165
Faecalibacterium,5.168539326,0.174777432,-4.886165806,SRR3232165
Lachnoclostridium,1.639127561,2.389535201,0.543801888,SRR3232165
Paraprevotella,1.335095836,1.417335737,0.086238237,SRR3232165
Parabacteroides,1.00462657,10.63684527,3.404339091,SRR3232165
Oscillibacter,0.984798414,0.11469769,-3.101992106,SRR3232165
Butyricimonas,0.865829478,0.75918947,-0.189622938,SRR3232165
Barnesiella,0.429610046,0.21847179,-0.975580727,SRR3232165
Anaerotruncus,0.383344349,0.191162816,-1.003838987,SRR3232165
Streptococcus,0.337078652,0.199355508,-0.757741792,SRR3232165
Bilophila,0.224719101,0.21847179,-0.040675755,SRR3232165
Bacteroides,12.42564442,81.26604922,2.709332084,SRR3232198
Ruminiclostridium,6.913417052,0.219279264,-4.978557665,SRR3232198
Alistipes,6.820885658,1.34741337,-2.339766558,SRR3232198
Faecalibacterium,5.168539326,0.152918434,-5.078922385,SRR3232198
Lachnoclostridium,1.639127561,3.116073747,0.926801245,SRR3232198
Paraprevotella,1.335095836,1.151216134,-0.213784589,SRR3232198
Parabacteroides,1.00462657,9.52999221,3.245815699,SRR3232198
Oscillibacter,0.984798414,0.135606913,-2.860397711,SRR3232198
Butyricimonas,0.865829478,0.623214749,-0.474353542,SRR3232198
Barnesiella,0.429610046,0.164459448,-1.385295841,SRR3232198
Anaerotruncus,0.383344349,0.106754378,-1.844345672,SRR3232198
Streptococcus,0.337078652,0.219279264,-0.620315871,SRR3232198
Bilophila,0.224719101,0.158688941,-0.50192117,SRR3232198
Bacteroides,12.42564442,0.290380611,-5.419231737,SRR3232229
Ruminiclostridium,6.913417052,0.276215703,-4.645531713,SRR3232229
Erysipelatoclostridium,1.011235955,0.154397496,-2.711398408,SRR3232229
Escherichia,0.40978189,87.92158307,7.745217325,SRR3232229
Clostridium,0.337078652,9.344589713,4.792974157,SRR3232229
Bifidobacterium,18.54593523,34.56632109,0.898264044,SRR3232285
Bacteroides,12.42564442,32.79150134,1.400001282,SRR3232285
Prevotella,3.721083939,0.187721319,-4.309058526,SRR3232285
Lachnoclostridium,1.639127561,0.584495926,-1.48766326,SRR3232285
Paraprevotella,1.335095836,0.669823798,-0.995089766,SRR3232285
Erysipelatoclostridium,1.011235955,0.994069713,-0.024700731,SRR3232285
Parabacteroides,1.00462657,1.041000043,0.051310792,SRR3232285
Butyricimonas,0.865829478,0.15359017,-2.494997033,SRR3232285
Escherichia,0.40978189,24.69815265,5.913403098,SRR3232285
Clostridium,0.337078652,1.083663979,1.684760312,SRR3232285
Roseburia,0.105750165,0.123725415,0.226481963,SRR3232285
Bifidobacterium,18.54593523,37.26389926,1.006675623,SRR3232286
Bacteroides,12.42564442,29.13242984,1.229305362,SRR3232286
Ruminiclostridium,6.913417052,0.160068296,-5.432639467,SRR3232286
Prevotella,3.721083939,0.106712197,-5.123925944,SRR3232286
Lachnoclostridium,1.639127561,0.560239035,-1.54881372,SRR3232286
Paraprevotella,1.335095836,0.229431224,-2.540809655,SRR3232286
Erysipelatoclostridium,1.011235955,1.077793192,0.091960713,SRR3232286
Parabacteroides,1.00462657,0.7576566,-0.407043321,SRR3232286
Butyricimonas,0.865829478,0.106712197,-3.020357833,SRR3232286
Escherichia,0.40978189,27.07288443,6.045848567,SRR3232286
Clostridium,0.337078652,1.584676128,2.233030852,SRR3232286
Bifidobacterium,18.54593523,0.51010044,-5.184177866,SRR3232350
Bacteroides,12.42564442,75.81311364,2.609126743,SRR3232350
Prevotella,3.721083939,0.124139488,-4.905688933,SRR3232350
Lachnoclostridium,1.639127561,1.381333935,-0.246866002,SRR3232350
Paraprevotella,1.335095836,1.351991875,0.018143176,SRR3232350
Erysipelatoclostridium,1.011235955,2.428619795,1.264016985,SRR3232350
Parabacteroides,1.00462657,1.796636948,0.838639573,SRR3232350
Butyricimonas,0.865829478,0.559756235,-0.629284226,SRR3232350
Escherichia,0.40978189,10.85656246,4.727567334,SRR3232350
Anaerotruncus,0.383344349,0.243764812,-0.653151027,SRR3232350
Clostridium,0.337078652,2.516645977,2.900345118,SRR3232350
Sutterella,0.138797092,0.148967385,0.102019162,SRR3232350
Roseburia,0.105750165,0.458187563,2.115278383,SRR3232350
Bifidobacterium,18.54593523,0.466544847,-5.312943444,SRR3232351
Bacteroides,12.42564442,74.80657828,2.589844468,SRR3232351
Ruminiclostridium,6.913417052,0.139963454,-5.626276881,SRR3232351
Lachnoclostridium,1.639127561,1.481279888,-0.146083869,SRR3232351
Paraprevotella,1.335095836,0.769798997,-0.794389609,SRR3232351
Erysipelatoclostridium,1.011235955,3.121962599,1.626333588,SRR3232351
Parabacteroides,1.00462657,1.559037362,0.633996167,SRR3232351
Butyricimonas,0.865829478,0.559853816,-0.629032746,SRR3232351
Escherichia,0.40978189,12.06018429,4.879251914,SRR3232351
Anaerotruncus,0.383344349,0.299366277,-0.356729201,SRR3232351
Clostridium,0.337078652,2.565996656,2.928362126,SRR3232351
Sutterella,0.138797092,0.213833055,0.623507544,SRR3232351
Bacteroides,12.42564442,80.24941253,2.691170157,SRR3232410
Ruminiclostridium,6.913417052,0.283846351,-4.60621686,SRR3232410
Alistipes,6.820885658,0.155882832,-5.451425126,SRR3232410
Faecalibacterium,5.168539326,0.107024034,-5.593749903,SRR3232410
